PATH;ID;REFERENCE;LABEL;WEIGHT;NATURE;TYPE;STATUS;DESCRIPTION;PRE_REQUISITE;CREATED_ON;CREATED_BY;LAST_MODIFIED_ON;LAST_MODIFIED_BY;ACTION;EXPECTED_RESULT
ThingsPro Gateway V2/Basic Configuration/Control Panel;29;01;Network Setting;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 10:59 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;And Enable/Disable DHCP(eth0);Can't be clicked.
ThingsPro Gateway V2/Basic Configuration/Control Panel;29;01;Network Setting;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 10:59 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;And Enable/Disable DHCP(eth1);
ThingsPro Gateway V2/Basic Configuration/Control Panel;29;01;Network Setting;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 10:59 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;Then All setting can Enable/Disable;
ThingsPro Gateway V2/Basic Configuration/Control Panel;37;02;System Settings (Maintenance);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 10:59 PM;tingt_yen;6/21/18 11:59 PM;tingt_yen;Given click Control Panel;
ThingsPro Gateway V2/Basic Configuration/Control Panel;37;02;System Settings (Maintenance);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 10:59 PM;tingt_yen;6/21/18 11:59 PM;tingt_yen;reference Maintenance;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;40;01;Upgrade from 2.1 to 2.3;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;"Pre-Conditions
1. A valid firmware file for uploading
2. Modify version of uc8100-mxcloud-cg to 2.1.0-1 in /var/lib/dpkg/status";
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;40;01;Upgrade from 2.1 to 2.3;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;Given home page;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;40;01;Upgrade from 2.1 to 2.3;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;When Click Upgrade Firmware;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;40;01;Upgrade from 2.1 to 2.3;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;And Select the firmware file;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;40;01;Upgrade from 2.1 to 2.3;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;And Waiting about 10 minutes for upgrading;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;40;01;Upgrade from 2.1 to 2.3;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;Then SD LED blinks during firmware upgrading;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;40;01;Upgrade from 2.1 to 2.3;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;And Version changes to new FW Version after rebooting;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;41;02;Upgrade from 2.3 to 2.3 beta;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;"Pre-Conditions
1. A valid firmware file for uploading
2. CG Version 2.3";
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;41;02;Upgrade from 2.3 to 2.3 beta;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;Given home page;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;41;02;Upgrade from 2.3 to 2.3 beta;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;When Click Upgrade Firmware;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;41;02;Upgrade from 2.3 to 2.3 beta;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;And Select the firmware file;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;41;02;Upgrade from 2.3 to 2.3 beta;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;And Waiting about 10 minutes for upgrading;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;41;02;Upgrade from 2.3 to 2.3 beta;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;Then SD LED blinks during firmware upgrading;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;41;02;Upgrade from 2.3 to 2.3 beta;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;And Version changes to new FW Version after rebooting;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;42;03;Upgrade from 2.1 to 2.5;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;"Pre-Conditions
1. A valid firmware file for uploading
2. CG Version 2.1";
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;42;03;Upgrade from 2.1 to 2.5;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;Given home page;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;42;03;Upgrade from 2.1 to 2.5;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;When Click Upgrade Firmware;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;42;03;Upgrade from 2.1 to 2.5;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;And Select the firmware file  V2.5;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;42;03;Upgrade from 2.1 to 2.5;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;And Waiting about 10 minutes for upgrading;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;42;03;Upgrade from 2.1 to 2.5;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;Then SD LED blinks during firmware upgrading;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;42;03;Upgrade from 2.1 to 2.5;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;And Version changes to new FW Version after rebooting;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;44;05;Upgrade with lower version;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;"Pre-Conditions
1. A valid firmware file for uploading
2. CG Version 2.3";
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;44;05;Upgrade with lower version;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;Given home page;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;44;05;Upgrade with lower version;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;When Click Upgrade Firmware;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;44;05;Upgrade with lower version;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;And Select the firmware file lower version;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;44;05;Upgrade with lower version;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:28 AM;tingt_yen;Then show error message;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;45;06;Upgrade with higher version(Control Panel);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;"Pre-Conditions
1. A valid firmware file for uploading
2. Modify version of uc8100-mxcloud-cg to 2.1.0-1 in /var/lib/dpkg/status";
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;45;06;Upgrade with higher version(Control Panel);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Given control panel;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;45;06;Upgrade with higher version(Control Panel);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;When Click Upgrade Firmware;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;45;06;Upgrade with higher version(Control Panel);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Select the firmware file;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;45;06;Upgrade with higher version(Control Panel);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Waiting about 10 minutes for upgrading;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;45;06;Upgrade with higher version(Control Panel);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Then SD LED blinks during firmware upgrading;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;45;06;Upgrade with higher version(Control Panel);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Version changes to new FW Version after rebooting;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;46;07;Upgrade with higher version(System Settings);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;"Pre-Conditions
1. A valid firmware file for uploading
2. Modify version of uc8100-mxcloud-cg to 2.1.0-1 in /var/lib/dpkg/status";
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;46;07;Upgrade with higher version(System Settings);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Given System settings;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;46;07;Upgrade with higher version(System Settings);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;When Click Upgrade Firmware;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;46;07;Upgrade with higher version(System Settings);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Select the firmware file;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;46;07;Upgrade with higher version(System Settings);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Waiting about 10 minutes for upgrading;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;46;07;Upgrade with higher version(System Settings);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Then SD LED blinks during firmware upgrading;
ThingsPro Gateway V2/Maintenance/Upgrading the Firmware;46;07;Upgrade with higher version(System Settings);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Version changes to new FW Version after rebooting;
ThingsPro Gateway V2/Maintenance/Exporting the System Configuration File;48;01;Exporting the System Configuration File;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Given Home page;
ThingsPro Gateway V2/Maintenance/Exporting the System Configuration File;48;01;Exporting the System Configuration File;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;When click Export system config;
ThingsPro Gateway V2/Maintenance/Exporting the System Configuration File;48;01;Exporting the System Configuration File;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Then A configuration file config.tar.gz is saved;"config.tar.gz includes:
usr/lib/sanji-1.0/
cellular/data/cellular.json
dns/data/dns.json
ethernet/data/ethernet.json
logprofile/data/logprofiles.json
modbus/data/
equipments.json
gateway.json
interfaces.json
route/data/route.json
status/data/status.json
time/data/time.json"
ThingsPro Gateway V2/Maintenance/Exporting the System Configuration File;49;02;Exporting the System Configuration File(Control Panel);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Given Control Panel;
ThingsPro Gateway V2/Maintenance/Exporting the System Configuration File;49;02;Exporting the System Configuration File(Control Panel);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;When click Export system config;
ThingsPro Gateway V2/Maintenance/Exporting the System Configuration File;49;02;Exporting the System Configuration File(Control Panel);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Then A configuration file config.tar.gz is saved;"config.tar.gz includes:
usr/lib/sanji-1.0/
cellular/data/cellular.json
dns/data/dns.json
ethernet/data/ethernet.json
logprofile/data/logprofiles.json
modbus/data/
equipments.json
gateway.json
interfaces.json
route/data/route.json
status/data/status.json
time/data/time.json"
ThingsPro Gateway V2/Maintenance/Exporting the System Configuration File;50;03;Exporting the System Configuration File(System Settings);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Given System settings;
ThingsPro Gateway V2/Maintenance/Exporting the System Configuration File;50;03;Exporting the System Configuration File(System Settings);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;When click Export system config;
ThingsPro Gateway V2/Maintenance/Exporting the System Configuration File;50;03;Exporting the System Configuration File(System Settings);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Then A configuration file config.tar.gz is saved;"config.tar.gz includes:
usr/lib/sanji-1.0/
cellular/data/cellular.json
dns/data/dns.json
ethernet/data/ethernet.json
logprofile/data/logprofiles.json
modbus/data/
equipments.json
gateway.json
interfaces.json
route/data/route.json
status/data/status.json
time/data/time.json"
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;52;01;Importing all config;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Given Home page;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;52;01;Importing all config;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;When setting before export syslog;"System
Ethernet 
Cellular
DHCP Server
DNS
Serial
Time
Port Forwarding
OpenVPN Client
Data Logger (Overwrite Only)
Applications
User Programs
CS Remote Control"
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;52;01;Importing all config;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Export system config;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;52;01;Importing all config;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And modify some settings;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;52;01;Importing all config;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Navigate to home;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;52;01;Importing all config;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Click Import Configuration;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;52;01;Importing all config;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Check All checkbox and Choose File for the exported config.tar.gz;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;52;01;Importing all config;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Then System reboot after imported;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;52;01;Importing all config;LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And all settings should be as Settings before Export.;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;53;02;Importing config(nothing to be choose);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Given Home page;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;53;02;Importing config(nothing to be choose);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;When setting before export syslog;"System
Ethernet 
Cellular
DHCP Server
DNS
Serial
Time
Port Forwarding
OpenVPN Client
Data Logger (Overwrite Only)
Applications
User Programs
CS Remote Control"
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;53;02;Importing config(nothing to be choose);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Export system config;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;53;02;Importing config(nothing to be choose);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And modify some settings;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;53;02;Importing config(nothing to be choose);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Navigate to home;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;53;02;Importing config(nothing to be choose);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Click Import Configuration;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;53;02;Importing config(nothing to be choose);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Check nothing;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;53;02;Importing config(nothing to be choose);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Choose File for the exported config.tar.gz;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;53;02;Importing config(nothing to be choose);LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Then show message;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;54;03;Importing config(choose 3 );LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Given Home page;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;54;03;Importing config(choose 3 );LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;When setting before export syslog;"System
Ethernet 
Cellular
DHCP Server
DNS
Serial
Time
Port Forwarding
OpenVPN Client
Data Logger (Overwrite Only)
Applications
User Programs
CS Remote Control"
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;54;03;Importing config(choose 3 );LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Export system config;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;54;03;Importing config(choose 3 );LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And modify some settings;"Time

Ethernet

port forwarding"
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;54;03;Importing config(choose 3 );LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Navigate to home;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;54;03;Importing config(choose 3 );LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Click Import Configuration;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;54;03;Importing config(choose 3 );LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;"And Check

Time

Ethernet

port forwarding

checkbox";
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;54;03;Importing config(choose 3 );LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;And Choose File for the exported config.tar.gz;
ThingsPro Gateway V2/Maintenance/Importing a System Configuration File;54;03;Importing config(choose 3 );LOW;NAT_FUNCTIONAL_TESTING;TYP_UNDEFINED;WORK_IN_PROGRESS;;;6/18/18 11:41 PM;tingt_yen;6/19/18 2:29 AM;tingt_yen;Then System reboot after imported;
